"","fn","ov_db","ov_dc","ov_de","threshold"
"509","1/cond-mat-2005.gml",0.629843363561418,0.686314921681781,0,0.06
"510","1/cond-mat-2005.gml",0.644876325088339,0.685865724381625,0,0.07
"511","1/cond-mat-2005.gml",0.646567717996289,0.682745825602968,0,0.08
"512","1/cond-mat-2005.gml",0.645409565695437,0.681418361737218,0,0.09
"513","1/cond-mat-2005.gml",0.651991095720999,0.68464011872372,0,0.1
"514","1/Email-Enron.txt",0.837837837837838,0.594594594594595,0.621621621621622,0.001
"515","1/Email-Enron.txt",0.702702702702703,0.581081081081081,0.581081081081081,0.002
"516","1/Email-Enron.txt",0.684684684684685,0.603603603603604,0.630630630630631,0.003
"517","1/Email-Enron.txt",0.687074829931973,0.639455782312925,0.680272108843537,0.004
"518","1/Email-Enron.txt",0.690217391304348,0.679347826086957,0.717391304347826,0.005
"519","1/Email-Enron.txt",0.687782805429864,0.687782805429864,0.710407239819005,0.006
"520","1/Email-Enron.txt",0.715953307392996,0.700389105058366,0.704280155642023,0.007
"521","1/Email-Enron.txt",0.697278911564626,0.69047619047619,0.724489795918367,0.008
"522","1/Email-Enron.txt",0.694864048338369,0.6797583081571,0.722054380664653,0.009
"523","1/Email-Enron.txt",0.683923705722071,0.713896457765668,0.727520435967302,0.01
"524","1/Email-Enron.txt",0.64441416893733,0.735694822888283,0.752043596730245,0.02
"525","1/Email-Enron.txt",0.614895549500454,0.746594005449591,0.771117166212534,0.03
"526","1/Email-Enron.txt",0.596730245231608,0.754768392370572,0.773841961852861,0.04
"527","1/Email-Enron.txt",0.582016348773842,0.764032697547684,0.788555858310627,0.05
"528","1/Email-Enron.txt",0.572661217075386,0.774750227066303,0.781562216167121,0.06
"529","1/Email-Enron.txt",0.575321136629038,0.763721292331647,0.775398987933048,0.07
"530","1/Email-Enron.txt",0.602179836512262,0.759877384196185,0.770435967302452,0.08
"531","1/Email-Enron.txt",0.617923100211929,0.758098698153194,0.771117166212534,0.09
"532","1/Email-Enron.txt",0.604904632152589,0.749318801089918,0.765395095367847,0.1
"533","1/hep-th.gml",0.666666666666667,0.444444444444444,0,0.001
"534","1/hep-th.gml",0.411764705882353,0.411764705882353,0,0.002
"535","1/hep-th.gml",0.423076923076923,0.576923076923077,0,0.003
"536","1/hep-th.gml",0.382352941176471,0.588235294117647,0.0294117647058824,0.004
"537","1/hep-th.gml",0.357142857142857,0.5,0.0238095238095238,0.005
"538","1/hep-th.gml",0.392156862745098,0.490196078431373,0.0784313725490196,0.006
"539","1/hep-th.gml",0.389830508474576,0.525423728813559,0.169491525423729,0.007
"540","1/hep-th.gml",0.388059701492537,0.477611940298507,0.283582089552239,0.008
"541","1/hep-th.gml",0.355263157894737,0.486842105263158,0.407894736842105,0.009
"542","1/hep-th.gml",0.404761904761905,0.488095238095238,0.464285714285714,0.01
"543","1/hep-th.gml",0.511904761904762,0.529761904761905,0.422619047619048,0.02
"544","1/hep-th.gml",0.557768924302789,0.553784860557769,0.462151394422311,0.03
"545","1/hep-th.gml",0.57910447761194,0.564179104477612,0.438805970149254,0.04
"546","1/hep-th.gml",0.625298329355609,0.558472553699284,0.427207637231504,0.05
"547","1/hep-th.gml",0.639442231075697,0.557768924302789,0.436254980079681,0.06
"548","1/hep-th.gml",0.645051194539249,0.564846416382253,0.430034129692833,0.07
"549","1/hep-th.gml",0.66965620328849,0.566517189835576,0.443946188340807,0.08
"550","1/hep-th.gml",0.678618857901726,0.565737051792829,0.431606905710491,0.09
"551","1/hep-th.gml",0.685782556750299,0.583034647550777,0.421744324970131,0.1
"552","1/mAA.dat.gz.txt",1,0.5,0,0.001
"553","1/mAA.dat.gz.txt",0.666666666666667,0.333333333333333,0,0.002
"554","1/mAA.dat.gz.txt",0.75,0.5,0,0.003
"555","1/mAA.dat.gz.txt",1,0.4,0,0.004
"556","1/mAA.dat.gz.txt",1,0.5,0,0.005
"557","1/mAA.dat.gz.txt",0.857142857142857,0.428571428571429,0,0.006
"558","1/mAA.dat.gz.txt",0.875,0.375,0,0.007
"559","1/mAA.dat.gz.txt",0.888888888888889,0.333333333333333,0,0.008
"560","1/mAA.dat.gz.txt",0.9,0.3,0,0.009
"561","1/mAA.dat.gz.txt",0.909090909090909,0.272727272727273,0,0.01
"562","1/mAA.dat.gz.txt",0.727272727272727,0.318181818181818,0,0.02
"563","1/mAA.dat.gz.txt",0.59375,0.25,0,0.03
"564","1/mAA.dat.gz.txt",0.558139534883721,0.209302325581395,0,0.04
"565","1/mAA.dat.gz.txt",0.547169811320755,0.245283018867925,0.0754716981132075,0.05
"566","1/mAA.dat.gz.txt",0.5,0.203125,0.0625,0.06
"567","1/mAA.dat.gz.txt",0.459459459459459,0.202702702702703,0.0810810810810811,0.07
"568","1/mAA.dat.gz.txt",0.411764705882353,0.2,0.0705882352941176,0.08
"569","1/mAA.dat.gz.txt",0.385416666666667,0.197916666666667,0.0625,0.09
"570","1/mAA.dat.gz.txt",0.415094339622642,0.245283018867925,0.0754716981132075,0.1
"571","1/mBB.dat.gz.txt",0,1,0,0.001
"572","1/mBB.dat.gz.txt",0,1,0,0.002
"573","1/mBB.dat.gz.txt",0.5,0.5,0,0.003
"574","1/mBB.dat.gz.txt",0.5,0.5,0,0.004
"575","1/mBB.dat.gz.txt",1,0.666666666666667,0,0.005
"576","1/mBB.dat.gz.txt",1,0.666666666666667,0,0.006
"577","1/mBB.dat.gz.txt",1,0.666666666666667,0,0.007
"578","1/mBB.dat.gz.txt",1,0.5,0,0.008
"579","1/mBB.dat.gz.txt",1,0.5,0,0.009
"580","1/mBB.dat.gz.txt",1,0.6,0,0.01
"581","1/mBB.dat.gz.txt",0.666666666666667,0.333333333333333,0,0.02
"582","1/mBB.dat.gz.txt",0.615384615384615,0.307692307692308,0,0.03
"583","1/mBB.dat.gz.txt",0.588235294117647,0.235294117647059,0,0.04
"584","1/mBB.dat.gz.txt",0.523809523809524,0.238095238095238,0,0.05
"585","1/mBB.dat.gz.txt",0.64,0.32,0,0.06
"586","1/mBB.dat.gz.txt",0.586206896551724,0.379310344827586,0,0.07
"587","1/mBB.dat.gz.txt",0.515151515151515,0.363636363636364,0.0303030303030303,0.08
"588","1/mBB.dat.gz.txt",0.513513513513513,0.351351351351351,0.027027027027027,0.09
"589","1/mBB.dat.gz.txt",0.536585365853659,0.365853658536585,0.0731707317073171,0.1
"590","1/mCA.dat.gz.txt",1,1,0,0.001
"591","1/mCA.dat.gz.txt",0.666666666666667,0.666666666666667,0,0.002
"592","1/mCA.dat.gz.txt",1,0.5,0,0.003
"593","1/mCA.dat.gz.txt",1,0.5,0,0.004
"594","1/mCA.dat.gz.txt",1,0.428571428571429,0,0.005
"595","1/mCA.dat.gz.txt",0.875,0.375,0,0.006
"596","1/mCA.dat.gz.txt",0.8,0.3,0,0.007
"597","1/mCA.dat.gz.txt",0.909090909090909,0.272727272727273,0,0.008
"598","1/mCA.dat.gz.txt",0.916666666666667,0.25,0,0.009
"599","1/mCA.dat.gz.txt",0.928571428571429,0.285714285714286,0,0.01
"600","1/mCA.dat.gz.txt",0.703703703703704,0.333333333333333,0,0.02
"601","1/mCA.dat.gz.txt",0.575,0.25,0,0.03
"602","1/mCA.dat.gz.txt",0.490566037735849,0.188679245283019,0,0.04
"603","1/mCA.dat.gz.txt",0.46969696969697,0.166666666666667,0,0.05
"604","1/mCA.dat.gz.txt",0.468354430379747,0.20253164556962,0,0.06
"605","1/mCA.dat.gz.txt",0.456521739130435,0.184782608695652,0,0.07
"606","1/mCA.dat.gz.txt",0.438095238095238,0.2,0.00952380952380952,0.08
"607","1/mCA.dat.gz.txt",0.415254237288136,0.203389830508475,0.00847457627118644,0.09
"608","1/mCA.dat.gz.txt",0.412213740458015,0.244274809160305,0.00763358778625954,0.1
"609","2/NDwww.net",0.377300613496933,0.0644171779141104,0.049079754601227,0.001
"610","2/NDwww.net",0.355828220858896,0.0552147239263804,0.156441717791411,0.002
"611","2/NDwww.net",0.287321063394683,0.0644171779141104,0.431492842535787,0.003
"612","2/NDwww.net",0.232540291634689,0.0514198004604758,0.574827321565618,0.004
"613","2/NDwww.net",0.190300798035605,0.041743400859423,0.659914057704113,0.005
"614","2/NDwww.net",0.173913043478261,0.0378516624040921,0.69923273657289,0.006
"615","2/NDwww.net",0.213064445418676,0.0622533976326173,0.599298553266111,0.007
"616","2/NDwww.net",0.249424405218726,0.0671527244819647,0.52455871066769,0.008
"617","2/NDwww.net",0.256821282401091,0.0719645293315143,0.505115961800819,0.009
"618","2/NDwww.net",0.237262124002455,0.067219152854512,0.55463474524248,0.01
"619","2/NDwww.net",0.231619339984651,0.069224865694551,0.566231772831926,0.02
"620","2/NDwww.net",0.226258698321736,0.0942488743348342,0.569074907900123,0.03
"621","2/NDwww.net",0.234996162701458,0.117344589409056,0.576745970836531,0.04
"622","2/NDwww.net",0.26026892613741,0.135261251304722,0.567937618959907,0.05
"623","2/NDwww.net",0.300194433074089,0.173812934916087,0.531979124027835,0.06
"624","2/NDwww.net",0.312165599508815,0.187001140250855,0.540610472765547,0.07
"625","2/NDwww.net",0.328907479181857,0.192908400168848,0.518362178134234,0.08
"626","2/NDwww.net",0.36127029608405,0.211590940100969,0.500375221721927,0.09
"627","2/NDwww.net",0.376385349829613,0.229116139133638,0.494550701501243,0.1
"628","1/NDyeast.net",0.666666666666667,0.666666666666667,0,0.001
"629","1/NDyeast.net",0.8,0.6,0,0.002
"630","1/NDyeast.net",0.714285714285714,0.428571428571429,0,0.003
"631","1/NDyeast.net",0.777777777777778,0.333333333333333,0,0.004
"632","1/NDyeast.net",0.909090909090909,0.363636363636364,0,0.005
"633","1/NDyeast.net",0.846153846153846,0.307692307692308,0,0.006
"634","1/NDyeast.net",0.733333333333333,0.333333333333333,0,0.007
"635","1/NDyeast.net",0.647058823529412,0.294117647058824,0,0.008
"636","1/NDyeast.net",0.6,0.3,0,0.009
"637","1/NDyeast.net",0.590909090909091,0.272727272727273,0,0.01
"638","1/NDyeast.net",0.604651162790698,0.325581395348837,0,0.02
"639","1/NDyeast.net",0.625,0.390625,0,0.03
"640","1/NDyeast.net",0.623529411764706,0.4,0,0.04
"641","1/NDyeast.net",0.679245283018868,0.367924528301887,0,0.05
"642","1/NDyeast.net",0.669291338582677,0.393700787401575,0,0.06
"643","1/NDyeast.net",0.695945945945946,0.439189189189189,0,0.07
"644","1/NDyeast.net",0.676470588235294,0.452941176470588,0,0.08
"645","1/NDyeast.net",0.680628272251309,0.486910994764398,0.00523560209424084,0.09
"646","1/NDyeast.net",0.69811320754717,0.528301886792453,0.00471698113207547,0.1
"647","1/netscience.gml",0,0,0,0.001
"648","1/netscience.gml",0.25,0.25,0,0.002
"649","1/netscience.gml",0.2,0.2,0,0.003
"650","1/netscience.gml",0.285714285714286,0.285714285714286,0.285714285714286,0.004
"651","1/netscience.gml",0.25,0.25,0.375,0.005
"652","1/netscience.gml",0.3,0.2,0.3,0.006
"653","1/netscience.gml",0.333333333333333,0.166666666666667,0.333333333333333,0.007
"654","1/netscience.gml",0.307692307692308,0.153846153846154,0.384615384615385,0.008
"655","1/netscience.gml",0.266666666666667,0.133333333333333,0.466666666666667,0.009
"656","1/netscience.gml",0.25,0.125,0.5,0.01
"657","1/netscience.gml",0.21875,0.125,0.8125,0.02
"658","1/netscience.gml",0.4375,0.25,0.6875,0.03
"659","1/netscience.gml",0.484375,0.25,0.546875,0.04
"660","1/netscience.gml",0.475,0.25,0.4625,0.05
"661","1/netscience.gml",0.4375,0.270833333333333,0.395833333333333,0.06
"662","1/netscience.gml",0.410714285714286,0.241071428571429,0.366071428571429,0.07
"663","1/netscience.gml",0.4765625,0.2890625,0.390625,0.08
"664","1/netscience.gml",0.458333333333333,0.263888888888889,0.381944444444444,0.09
"665","1/netscience.gml",0.471698113207547,0.257861635220126,0.358490566037736,0.1
"666","1/oregon1_010331.txt.gz",0.909090909090909,0.727272727272727,0.818181818181818,0.001
"667","1/oregon1_010331.txt.gz",0.863636363636364,0.772727272727273,0.727272727272727,0.002
"668","1/oregon1_010331.txt.gz",0.818181818181818,0.636363636363636,0.727272727272727,0.003
"669","1/oregon1_010331.txt.gz",0.837209302325581,0.627906976744186,0.627906976744186,0.004
"670","1/oregon1_010331.txt.gz",0.833333333333333,0.592592592592593,0.574074074074074,0.005
"671","1/oregon1_010331.txt.gz",0.815384615384615,0.615384615384615,0.584615384615385,0.006
"672","1/oregon1_010331.txt.gz",0.813333333333333,0.6,0.573333333333333,0.007
"673","1/oregon1_010331.txt.gz",0.790697674418605,0.558139534883721,0.581395348837209,0.008
"674","1/oregon1_010331.txt.gz",0.793814432989691,0.515463917525773,0.556701030927835,0.009
"675","1/oregon1_010331.txt.gz",0.794392523364486,0.523364485981308,0.542056074766355,0.01
"676","1/oregon1_010331.txt.gz",0.799065420560748,0.47196261682243,0.485981308411215,0.02
"677","1/oregon1_010331.txt.gz",0.791277258566978,0.398753894080997,0.404984423676012,0.03
"678","1/oregon1_010331.txt.gz",0.810304449648712,0.381733021077283,0.388758782201405,0.04
"679","1/oregon1_010331.txt.gz",0.808988764044944,0.352059925093633,0.368913857677903,0.05
"680","1/oregon1_010331.txt.gz",0.792511700468019,0.34009360374415,0.341653666146646,0.06
"681","1/oregon1_010331.txt.gz",0.78714859437751,0.309236947791165,0.317269076305221,0.07
"682","1/oregon1_010331.txt.gz",0.763466042154567,0.305620608899297,0.326697892271663,0.08
"683","1/oregon1_010331.txt.gz",0.749219562955255,0.318418314255983,0.308012486992716,0.09
"684","1/oregon1_010331.txt.gz",0.708528584817245,0.325210871602624,0.31302717900656,0.1
"685","1/oregon1_010407.txt.gz",0.909090909090909,0.909090909090909,1,0.001
"686","1/oregon1_010407.txt.gz",0.818181818181818,0.772727272727273,0.772727272727273,0.002
"687","1/oregon1_010407.txt.gz",0.848484848484849,0.636363636363636,0.727272727272727,0.003
"688","1/oregon1_010407.txt.gz",0.837209302325581,0.604651162790698,0.674418604651163,0.004
"689","1/oregon1_010407.txt.gz",0.87037037037037,0.592592592592593,0.592592592592593,0.005
"690","1/oregon1_010407.txt.gz",0.830769230769231,0.6,0.584615384615385,0.006
"691","1/oregon1_010407.txt.gz",0.828947368421053,0.592105263157895,0.592105263157895,0.007
"692","1/oregon1_010407.txt.gz",0.825581395348837,0.534883720930233,0.569767441860465,0.008
"693","1/oregon1_010407.txt.gz",0.814432989690722,0.54639175257732,0.577319587628866,0.009
"694","1/oregon1_010407.txt.gz",0.824074074074074,0.546296296296296,0.564814814814815,0.01
"695","1/oregon1_010407.txt.gz",0.786046511627907,0.451162790697674,0.474418604651163,0.02
"696","1/oregon1_010407.txt.gz",0.788819875776398,0.369565217391304,0.385093167701863,0.03
"697","1/oregon1_010407.txt.gz",0.795348837209302,0.381395348837209,0.390697674418605,0.04
"698","1/oregon1_010407.txt.gz",0.797020484171322,0.357541899441341,0.366852886405959,0.05
"699","1/oregon1_010407.txt.gz",0.782608695652174,0.33695652173913,0.332298136645963,0.06
"700","1/oregon1_010407.txt.gz",0.780585106382979,0.30718085106383,0.319148936170213,0.07
"701","1/oregon1_010407.txt.gz",0.760186263096624,0.30267753201397,0.320139697322468,0.08
"702","1/oregon1_010407.txt.gz",0.733954451345756,0.307453416149068,0.303312629399586,0.09
"703","1/oregon1_010407.txt.gz",0.69524697110904,0.307548928238583,0.309412861136999,0.1
"704","1/oregon1_010414.txt.gz",0.818181818181818,1,0.818181818181818,0.001
"705","1/oregon1_010414.txt.gz",0.772727272727273,0.772727272727273,0.590909090909091,0.002
"706","1/oregon1_010414.txt.gz",0.848484848484849,0.636363636363636,0.545454545454545,0.003
"707","1/oregon1_010414.txt.gz",0.840909090909091,0.568181818181818,0.454545454545455,0.004
"708","1/oregon1_010414.txt.gz",0.888888888888889,0.555555555555556,0.388888888888889,0.005
"709","1/oregon1_010414.txt.gz",0.830769230769231,0.569230769230769,0.384615384615385,0.006
"710","1/oregon1_010414.txt.gz",0.815789473684211,0.578947368421053,0.342105263157895,0.007
"711","1/oregon1_010414.txt.gz",0.816091954022989,0.528735632183908,0.298850574712644,0.008
"712","1/oregon1_010414.txt.gz",0.816326530612245,0.520408163265306,0.275510204081633,0.009
"713","1/oregon1_010414.txt.gz",0.814814814814815,0.546296296296296,0.25,0.01
"714","1/oregon1_010414.txt.gz",0.800925925925926,0.472222222222222,0.180555555555556,0.02
"715","1/oregon1_010414.txt.gz",0.783950617283951,0.391975308641975,0.160493827160494,0.03
"716","1/oregon1_010414.txt.gz",0.784722222222222,0.388888888888889,0.152777777777778,0.04
"717","1/oregon1_010414.txt.gz",0.788888888888889,0.368518518518519,0.142592592592593,0.05
"718","1/oregon1_010414.txt.gz",0.776234567901235,0.348765432098765,0.143518518518519,0.06
"719","1/oregon1_010414.txt.gz",0.771164021164021,0.330687830687831,0.144179894179894,0.07
"720","1/oregon1_010414.txt.gz",0.759259259259259,0.314814814814815,0.149305555555556,0.08
"721","1/oregon1_010414.txt.gz",0.720164609053498,0.330246913580247,0.161522633744856,0.09
"722","1/oregon1_010414.txt.gz",0.699721964782206,0.319740500463392,0.173308619091752,0.1
"723","1/oregon1_010421.txt.gz",0.909090909090909,0.909090909090909,0,0.001
"724","1/oregon1_010421.txt.gz",0.772727272727273,0.772727272727273,0,0.002
"725","1/oregon1_010421.txt.gz",0.848484848484849,0.636363636363636,0,0.003
"726","1/oregon1_010421.txt.gz",0.840909090909091,0.568181818181818,0,0.004
"727","1/oregon1_010421.txt.gz",0.854545454545454,0.563636363636364,0,0.005
"728","1/oregon1_010421.txt.gz",0.833333333333333,0.590909090909091,0,0.006
"729","1/oregon1_010421.txt.gz",0.831168831168831,0.597402597402597,0,0.007
"730","1/oregon1_010421.txt.gz",0.804597701149425,0.563218390804598,0,0.008
"731","1/oregon1_010421.txt.gz",0.795918367346939,0.551020408163265,0,0.009
"732","1/oregon1_010421.txt.gz",0.81651376146789,0.559633027522936,0,0.01
"733","1/oregon1_010421.txt.gz",0.793577981651376,0.467889908256881,0,0.02
"734","1/oregon1_010421.txt.gz",0.776073619631902,0.389570552147239,0,0.03
"735","1/oregon1_010421.txt.gz",0.790804597701149,0.395402298850575,0,0.04
"736","1/oregon1_010421.txt.gz",0.769797421731123,0.370165745856354,0.00368324125230203,0.05
"737","1/oregon1_010421.txt.gz",0.76840490797546,0.346625766871166,0.00306748466257669,0.06
"738","1/oregon1_010421.txt.gz",0.768725361366623,0.324572930354796,0.00525624178712221,0.07
"739","1/oregon1_010421.txt.gz",0.750287686996548,0.311852704257768,0.00690448791714614,0.08
"740","1/oregon1_010421.txt.gz",0.717791411042945,0.323108384458078,0.00715746421267894,0.09
"741","1/oregon1_010421.txt.gz",0.697053406998158,0.313075506445672,0.0138121546961326,0.1
"742","1/oregon1_010428.txt.gz",0.818181818181818,0.909090909090909,1,0.001
"743","1/oregon1_010428.txt.gz",0.818181818181818,0.818181818181818,0.590909090909091,0.002
"744","1/oregon1_010428.txt.gz",0.848484848484849,0.666666666666667,0.484848484848485,0.003
"745","1/oregon1_010428.txt.gz",0.818181818181818,0.568181818181818,0.409090909090909,0.004
"746","1/oregon1_010428.txt.gz",0.854545454545454,0.563636363636364,0.345454545454545,0.005
"747","1/oregon1_010428.txt.gz",0.787878787878788,0.590909090909091,0.303030303030303,0.006
"748","1/oregon1_010428.txt.gz",0.818181818181818,0.571428571428571,0.298701298701299,0.007
"749","1/oregon1_010428.txt.gz",0.806818181818182,0.556818181818182,0.261363636363636,0.008
"750","1/oregon1_010428.txt.gz",0.816326530612245,0.540816326530612,0.23469387755102,0.009
"751","1/oregon1_010428.txt.gz",0.834862385321101,0.559633027522936,0.211009174311927,0.01
"752","1/oregon1_010428.txt.gz",0.802752293577982,0.458715596330275,0.155963302752294,0.02
"753","1/oregon1_010428.txt.gz",0.764525993883792,0.379204892966361,0.140672782874618,0.03
"754","1/oregon1_010428.txt.gz",0.779816513761468,0.38302752293578,0.151376146788991,0.04
"755","1/oregon1_010428.txt.gz",0.78348623853211,0.372477064220184,0.143119266055046,0.05
"756","1/oregon1_010428.txt.gz",0.770642201834862,0.347094801223242,0.140672782874618,0.06
"757","1/oregon1_010428.txt.gz",0.771952817824377,0.325032765399738,0.142857142857143,0.07
"758","1/oregon1_010428.txt.gz",0.763490241102181,0.305396096440873,0.151549942594719,0.08
"759","1/oregon1_010428.txt.gz",0.73265306122449,0.316326530612245,0.161224489795918,0.09
